ID,Name,Address,City,State,Zip,Latitude,Longitude,ShapeName,ShapeType,ShapeDistance,Households,Total_Population,Mosaic_A,Mosaic_A01,Mosaic_A02,Mosaic_A03,Mosaic_A04,Mosaic_A05,Mosaic_A06,Mosaic_A_Pct,Mosaic_A01_Pct,Mosaic_A02_Pct,Mosaic_A03_Pct,Mosaic_A04_Pct,Mosaic_A05_Pct,Mosaic_A06_Pct,Median_HH_Income,Kids_250k,Kids_500k,HH_GT_250k,HH_GT_500k,HH_GT_250k_Pct,HH_GT_500k_Pct
747,100747,,,,,42.375000,-71.475000,20 minute Drive Time,P,20,19396.266286270034,51065.9788829717,3332.3649556292571,2514.8608854870768,15.007420364959074,342.14034129722478,151.60363089823051,304.75267758175073,3.9999999999999933,0.171804454859858,0.129656958116071,0.000773727280470588,0.0176394949547282,0.00781612443656466,0.0157119248150081,0.000206225257014102,117682.485614695,996.85853460196483,393.41909723505967,2923.139390253089,1153.6429895389363,0.1507062930107472,0.059477580505046
748,100748,,,,,42.375000,-71.460000,20 minute Drive Time,P,20,22930.712867890732,61533.155041823346,6220.33411343134,4988.8360803630267,29.011769773144096,559.387911623166,216.27085271560293,422.71156610876903,4.1159328476401571,0.271266495257612,0.217561316523603,0.00126519266715727,0.0243947021990085,0.00943149277397482,0.018434296768012,0.000179494325856899,139287.65774603,1577.9779539871256,630.732650253584,4375.072723780766,1748.7577739282681,0.1907953210607361,0.0762626868167281
749,100749,,,,,42.375000,-71.445000,20 minute Drive Time,P,20,20080.736859894492,53802.715850444823,6853.1403834297844,5694.2563652225881,34.507732717446892,541.29695003125528,209.66394986316902,372.32437811810547,1.0910074772481857,0.341279328106578,0.283568098369698,0.00171844952494578,0.0269560302397239,0.0104410486191825,0.0185413703050766,5.43310479520878E-05,149156.777787282,1609.1137411203977,654.94684463443525,4393.2808344819723,1788.1678259322105,0.21878085775110631,0.0890489148086773
75,100075,,,,,42.570000,-71.220000,20 minute Drive Time,P,20,32300.28407117616,87855.725889961948,1143.1085101755818,114.5900489128444,10.403740662914629,98.370767173005035,270.41786434356339,642.61775574989872,6.7083333333333384,0.035390045104763,0.00354764833214273,0.000322094401398737,0.00304550780284896,0.00837199647370521,0.0198951115827292,0.000207686511937511,112175.010113021,987.590306917931,343.20527910130988,3068.2174839330646,1066.2604022543067,0.0949904179533533,0.0330108676414337
750,100750,,,,,42.375000,-71.430000,20 minute Drive Time,P,20,22792.907284331959,60525.392454129011,8077.2780991234085,6812.2229025452652,36.320056094492443,555.31770428267032,234.12183650270154,435.93137255412881,3.36422714415804,0.35437682426216,0.298874681389506,0.00159348062278388,0.0243636187940097,0.0102716969617842,0.0191257467560442,0.000147599738032131,149019.930275677,1845.5358279082345,760.30718925924168,5140.8072823804105,2117.8633740316855,0.2255441667993906,0.0929176496711116
751,100751,,,,,42.375000,-71.415000,20 minute Drive Time,P,20,25854.615348768806,68626.895808262634,9303.4864668987739,7848.5767290045314,37.97948877163536,586.7721117756422,266.41069548967573,556.90683264333506,6.8406092139623871,0.359838517858352,0.303565789826314,0.00146896359738123,0.022695062520185,0.0103041832916831,0.0215399388128919,0.00026457980989797,149582.762578214,2125.7574064728951,883.31342393948466,5943.0139753617659,2469.4934648291692,0.229862788333642,0.09551460857246
752,100752,,,,,42.375000,-71.400000,20 minute Drive Time,P,20,26937.572312437085,72761.922319034027,11267.018217989978,9782.8045002950385,34.496872805457954,625.78107627167083,240.28954419790165,572.91435037784868,10.731874042114992,0.418264054656031,0.363165781490202,0.00128062293087676,0.0232307896574164,0.00892023755559293,0.0212682250550594,0.000398397966885831,161256.18767176,2535.2600815024402,1066.8832946210052,6898.9083194660725,2903.1853934284923,0.256107277948015,0.107774574477452
753,100753,,,,,42.375000,-71.385000,20 minute Drive Time,P,20,26078.766859605072,71068.078854344974,11638.156980756161,10232.187425290076,26.182220159820471,629.02184705494267,192.57476285007,547.52466289248218,10.666062508785069,0.446269451443396,0.392357026709699,0.0010039669552158,0.0241200763226758,0.00738435079721351,0.0209950365306795,0.000408994127912787,166807.736087519,2621.1014923834728,1106.0694935733895,6977.9239865769414,2944.5898498987167,0.267571086629309,0.112911391315046
754,100754,,,,,42.375000,-71.370000,20 minute Drive Time,P,20,26376.535104105318,72246.617289448579,12253.092386283079,10836.060010088642,23.929804117915239,637.58347308827376,182.86957719216286,554.70756592781686,17.941955868305424,0.464545185253539,0.410821966089173,0.000907238347397295,0.0241723740655018,0.00693304016127958,0.0210303424516695,0.00068022413851897,170656.881183524,2768.8991114677351,1174.4454055429396,7289.3441653798691,3091.8196798848562,0.276357153682605,0.117218568234295
755,100755,,,,,42.375000,-71.355000,20 minute Drive Time,P,20,27468.037899726532,76659.708039347926,15157.441211051193,13772.00462549823,16.932568185686613,678.45224421446915,114.25581603661882,519.17851291024272,56.617444205924343,0.551821038924739,0.501382904588003,0.000616446221877945,0.024699698125188,0.00415959146604193,0.0189011867103697,0.00206121181325762,188250.68540141,3346.3159602779065,1440.7248814792358,8516.99763238455,3666.9132712313021,0.310069385497293,0.133497459287684
