ID,Name,Address,City,State,Zip,Latitude,Longitude,ShapeName,ShapeType,ShapeDistance,Households,Total_Population,Mosaic_A,Mosaic_A01,Mosaic_A02,Mosaic_A03,Mosaic_A04,Mosaic_A05,Mosaic_A06,Mosaic_A_Pct,Mosaic_A01_Pct,Mosaic_A02_Pct,Mosaic_A03_Pct,Mosaic_A04_Pct,Mosaic_A05_Pct,Mosaic_A06_Pct,Median_HH_Income,Kids_250k,Kids_500k,HH_GT_250k,HH_GT_500k,HH_GT_250k_Pct,HH_GT_500k_Pct
1007,101007,,,,,30.510000,-98.175000,20 minute Drive Time,P,20,3491.8521953919767,8358.16210942115,918.55169893644211,443.96472755949617,161.47346991862761,85.601966090170947,65.477510605936715,162.03402476221027,0,0.263055721587703,0.127143046932334,0.0462429280745949,0.0245147736216142,0.0187515126477415,0.0464034603114182,0,111116.486340029,85.008894704039861,36.2468770369014,400.44723211264909,170.74638639508055,0.11468046460875389,0.048898514839891
1008,101008,,,,,30.510000,-98.160000,20 minute Drive Time,P,20,3548.7058130474984,8559.8317625397613,1050.4171824163873,522.844540146322,164.22502822087438,105.93891539335047,64.618753853219346,192.78994480262088,0,0.296000073760504,0.147333864143932,0.0462774422205046,0.0298528311374377,0.0182091041797931,0.0543268320788361,0,117061.239198625,92.1229199127607,39.210448938427369,436.7318366037756,185.88698008220547,0.12306791816837759,0.0523816258306778
1009,101009,,,,,30.510000,-98.145000,20 minute Drive Time,P,20,2307.1142377404126,5520.99345272386,601.90285440001537,277.31089022325921,127.40482989165714,48.929451182781619,50.3635163837114,97.894166718603728,0,0.260889922377454,0.120198161706486,0.0552225927123736,0.0212080747378609,0.0218296586965011,0.0424314345242311,0,112763.626291224,54.76704981759066,23.206349267963805,262.30178954241205,111.14469305918398,0.11369258845167129,0.0481747679594917
101,100101,,,,,30.720000,-97.905000,20 minute Drive Time,P,20,8484.3172070497421,23788.117718092995,1895.965985361928,123.97905908379633,295.77060562520558,334.21607796573591,140.15988004799112,1001.8403626391938,0,0.22346712635715,0.0146127326522847,0.0348608613288817,0.0393922185851362,0.0165198773958534,0.118081436394994,0,106149.930981435,273.02574652032507,82.876204831056754,736.87593275079053,223.67663678628293,0.0868515302726435,0.0263635400855153
1010,101010,,,,,30.510000,-98.130000,20 minute Drive Time,P,20,415.52148166813691,967.83107005859688,119.91166709242084,3.5525790381567184,63.319653874204192,5.9565040256086954,19.628447097282134,27.4544830571694,0,0.288581150151439,0.00854968803031475,0.152385993667532,0.014335008629869,0.0472381043176938,0.0660723555060298,0,86426.3455859571,6.4726000082502058,2.9540378700128707,30.540350658008684,13.938348158736208,0.073498849049638909,0.0335442300185777
1011,101011,,,,,30.510000,-98.115000,20 minute Drive Time,P,20,658.04831876261619,1547.4732134804533,159.83470175996359,4.4225083933588678,81.2210512321972,6.7727131632554132,30.66756460860941,36.750864362542814,0,0.242892044858521,0.00672064386043092,0.123427184473207,0.010292121368824,0.046603818799015,0.0558482763570441,0,85595.9355907584,10.210475035814865,4.6212856650277372,46.063681547001387,20.848533536870004,0.07000045472894581,0.0316823748992677
1012,101012,,,,,30.510000,-98.100000,20 minute Drive Time,P,20,1011.7371465993687,2382.1765092751825,229.27884776903016,5.8653011426339026,111.26079204732274,9.1299447085071428,47.182717457979386,55.840092412586912,0,0.226618987490652,0.00579725787705655,0.109970057362518,0.0090240283646741,0.0466353515007026,0.0551922923857007,0,84709.9724016195,16.102619723187331,7.2332612942664367,73.380360932072961,32.962296422175108,0.0725290765281453,0.0325799013439087
1013,101013,,,,,30.510000,-98.085000,20 minute Drive Time,P,20,1122.4736003529435,2619.8192974216036,268.64879771553007,6.993478621407883,128.86903517518004,11.506544282557103,51.923369054916463,69.356370581468667,0,0.239336406336022,0.00623041701756629,0.114808076675175,0.0102510600507122,0.0462579868591921,0.0617888657333773,0,84559.5471658144,18.385217904722605,7.6490388926052768,88.858662077168432,36.96901313302034,0.0791632534156958,0.0329353074507909
1014,101014,,,,,30.510000,-98.070000,20 minute Drive Time,P,20,1217.287809665773,2849.7569546013851,286.00307083309633,7.4763766298347551,137.22638161868838,12.208099477478093,55.254150827468415,73.838062279626484,0,0.234951067908602,0.00614183151303184,0.112731254292579,0.0100289343083375,0.045391197043729,0.0606578507509247,0,84476.7107535826,20.067914749798152,8.2641668057230078,95.661168149338664,39.394220090774638,0.0785854975214153,0.032362289162816
1015,101015,,,,,30.510000,-98.055000,20 minute Drive Time,P,20,2375.8969136563564,5629.1542123654745,538.56235040853721,82.974761174257551,212.63653903699205,27.221148164042226,79.2587588432286,136.47114319001705,0,0.226677490640671,0.034923552742263,0.0894973758393237,0.0114572092785585,0.0333595108389001,0.0574398419416255,0,89166.8629315178,48.441689038188542,15.894302871165177,238.5124052433635,78.258799037323357,0.1003883644414133,0.032938634074358
1016,101016,,,,,30.510000,-98.040000,20 minute Drive Time,P,20,2930.7397810204334,6968.8448388455136,642.12737305456221,104.96474177961096,247.7460975169212,30.830594469918122,98.883016168757834,159.70292311935432,0,0.219100780360304,0.0358151011766265,0.0845336386127943,0.0105197311168934,0.0337399508510198,0.0544923586029697,0,89612.1887818556,59.998234743869091,19.612503611009803,292.5617191122758,95.633943182287922,0.0998252117117033,0.0326313321304117
1017,101017,,,,,30.510000,-98.025000,20 minute Drive Time,P,20,3149.1378239664182,7455.0686686968911,708.98582352477956,118.69473755952801,269.13924294915506,33.502068138523661,110.80770835029232,176.84206652728071,0,0.225136485970561,0.037691185395636,0.0854644216905589,0.0106384890123123,0.035186681099504,0.0561557087725502,0,90268.3128554133,63.758999852996524,20.769276559749436,321.16799622419825,104.61937845794866,0.1019860082908913,0.0332215940698899
1018,101018,,,,,30.510000,-98.010000,20 minute Drive Time,P,20,3556.095428188667,8419.23844445951,801.07366505371056,132.62448629530911,294.80131322469492,36.9124072143663,128.32532811326755,208.4101302060742,0,0.225267763824253,0.0372949739323679,0.0829002818337906,0.0103800384325367,0.0360860192603525,0.0586064503652058,0,91236.300069808,71.373114576122077,22.601506145020966,365.64770775502603,115.7885425460029,0.10282280527586189,0.0325605836188094
1019,101019,,,,,30.510000,-97.995000,20 minute Drive Time,P,20,3775.7576723625289,8959.5171713009222,873.74972567807856,150.37290852764673,307.20159137420114,43.724848412332669,132.08968545958481,240.3606919043138,0,0.231410435069411,0.0398258896825751,0.081361575088049,0.0115804170199762,0.0349836236648458,0.0636589296139648,0,92201.258738108,77.199408014349,24.649133997430752,395.34545554777918,126.23054191375708,0.10470625761859539,0.0334318441137599
102,100102,,,,,30.720000,-97.890000,20 minute Drive Time,P,20,27803.625805458487,74118.250884395762,7606.5841897062419,2018.1917757665619,792.459055004842,1143.471093004476,415.68795788549119,3232.85579258848,3.9185154564136253,0.273582454422649,0.0725873592850018,0.0285020040389575,0.0411266897707991,0.0149508542804472,0.116274611635501,0.000140935411943443,112915.719321293,949.942175196074,387.79392320173855,2964.3765419336469,1210.1444056911928,0.10661834404891431,0.0435246976116911
1020,101020,,,,,30.510000,-97.980000,20 minute Drive Time,P,20,4537.0448182811733,10902.520289473883,1168.4448125916356,203.74803416520194,346.37476485678104,79.871780850405472,143.93583737335112,394.51439534589724,0,0.257534333336009,0.044907652960411,0.0763436947903024,0.0176043623216101,0.0317245791342833,0.0869540441294023,0,94437.2378061995,97.610478011899431,31.570386646030315,482.38170833398641,156.01785129276834,0.10632068398141439,0.0343875490636821
1021,101021,,,,,30.510000,-97.965000,20 minute Drive Time,P,20,4704.6779046304573,12804.324419625616,1870.6259857575774,315.66092681262433,363.24396639070159,330.90182141009649,96.642534454229789,764.1767366899287,0,0.397609788316531,0.0670951196259245,0.0772091041627288,0.0703346388675014,0.0205417961470034,0.162429129513374,0,100821.71272344,171.71748506623598,67.2648517854947,546.30091020031125,213.99596983807757,0.11611866343977109,0.0454857854620521
1022,101022,,,,,30.510000,-97.950000,20 minute Drive Time,P,20,7052.9985149826171,19367.083134978067,2438.5707159697895,415.184524204246,445.37079703649391,459.48903886340378,121.05899560935288,997.46736025629264,0,0.345749500838481,0.0588663847471786,0.0631463052332135,0.0651480413454385,0.0171641884444167,0.141424581068234,0,101124.677250966,252.27712586401111,91.436193778454353,748.03382107433117,271.11996453241483,0.10605897895558741,0.0384403830450945
1023,101023,,,,,30.510000,-97.935000,20 minute Drive Time,P,20,18423.72826876225,51358.488414214655,5433.0057368122543,1035.9906353761592,721.61235921397179,1378.1679650847082,230.14956167218477,2064.1099993268745,2.97521613832853,0.294891764444008,0.0562313240981034,0.0391675533142485,0.0748039671981819,0.0124920188962191,0.112035412660021,0.000161488277232848,104448.036041508,675.55407123381076,209.27298973479597,1741.7675935798,539.56437723172212,0.0945393662005424,0.0292863838068304
1024,101024,,,,,30.510000,-97.920000,20 minute Drive Time,P,20,17090.812792242155,47515.518928926758,5119.0839415783294,960.34427746072208,701.86475094467721,1286.7800017857289,221.5241918317833,1945.892064416108,2.6786551392891447,0.299522556580924,0.056190673266086,0.0410667859672108,0.0752907434788486,0.0129615948945586,0.11385602826914,0.000156730705078288,103988.49733776,628.39030346522384,195.58401230065843,1635.55703265805,509.06069847006091,0.0956980251635815,0.0297856342268949
1025,101025,,,,,30.510000,-97.905000,20 minute Drive Time,P,20,22855.967809841452,63818.604020810584,6625.8415042295946,1344.3159288113884,768.44808038231054,1736.6572828328119,249.72559408132366,2520.088820095044,6.6057980266715965,0.289895468848911,0.0588168455606831,0.033621331932898,0.0759826622649089,0.0109260564312571,0.110259554137538,0.000289018521623365,106787.548923,821.62612521203641,261.20930826011164,2064.7517613619,656.42067938748119,0.0903375336603707,0.0287198811640274
1026,101026,,,,,30.510000,-97.890000,20 minute Drive Time,P,20,33395.602962875251,92620.308931224543,8684.7284394195849,1714.6990813950817,946.30754096178214,2218.5108585228058,323.15897029956795,3448.7116373968497,33.340350843479513,0.26005604537442,0.0513450553146549,0.0283362915175917,0.0664312263200951,0.00967669218785517,0.103268434507102,0.000998345527120527,104905.527789312,1140.291101768478,355.68206388165294,2834.9042190684404,884.26944837266319,0.0848885472204202,0.026478619037233
